maxHssNH,maxsF,SsF,nHBint8,minssNH,minHBint4,minsF,SpMin1_Bhp,mindsCH,SHssNH,n6HeteroRing,minHssNH,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,MDEN-22,ATSC8c,minHBd,nF,SpMin1_Bhv,GATS1s,SpMin1_Bhe,nsF,maxHBd,ATSC8e,AATSC8c,SHCsatu,AATSC0i,minHCsatu,BCUTw-1l,minwHBa,mindssC,minHBint2,ATSC6c,nF10HeteroRing,nT10HeteroRing,nHBint4,AATSC8e,SpMax1_Bhp,SpMin1_Bhi,mindsN,WTPT-4,SpMin1_Bhm,SHBd,maxHCsatu,ATSC6e,nF10Ring,nT10Ring,nT6Ring,n6Ring,BCUTc-1h,SpMax3_Bhs,MATS8c,MLFER_A,mindO,SpMax1_Bhv,SpMax1_Bhe,MATS8e,maxHdsCH,maxHother,ATSC0s,SpMax1_Bhm,MDEC-33,nHeteroRing,R_TpiPCTPC,SM1_Dzi,AATSC6c,SpMax2_Bhp,BCUTw-1h,SCH-6,ndssC,SpMin2_Bhp,SpMax1_Bhi,SpMax1_Bhs,MLFER_BO,C3SP2,nHssNH,nssNH,ASP-7,SM1_Dzv,SpMax5_Bhi,WTPT-3,MLFER_BH,MPC8,gmin,BCUTp-1l,MPC9,ATSC0i,SpMax2_Bhv,minHBa,AATSC6e,WTPT-5,MATS6c,SM1_Dzs,GGI8,SpMin2_Bhi,GGI7,SpMAD_Dt,WTPT-2,hmax,SpMax2_Bhi,nAtomP,ASP-1,EE_Dt,SpMax_Dt,SpAD_Dt,SM1_Dzp,nTRing,fragC,GATS1e,piPC9,nHBAcc2,VR3_Dzp,nN,SpMax5_Bhe,minHCsats,GATS3s,piPC10,SpMax2_Bhs,minssCH2,SpMax2_Bhm,SpMax8_Bhs,BCUTc-1l,nX,MPC4,TPC,SpMax2_Bhe,SCH-7,MATS1s,nssCH2,ATS8m,piPC8,ASP-6,nRing,SM1_Dze,MATS6e,GGI9,FMF,GATS8c,AATSC7e,SpMax4_Bhs,RotBtFrac,ATS4s,MDEC-23,SpMax6_Bhp,JGI10,SpMax5_Bhv,MPC10,MATS6s,SpDiam_Dt,SP-7,MWC9,JGI5,VR3_Dzi,SP-5,nHBAcc,SpMax5_Bhp,SpMin2_Bhe,ASP-0,Inhibitor
0.574414,14.6516,28.749232,6,2.544147,0.833308,14.097632,2.021651,1.295359,0.901953,3,0.327539,3,0.1,10.619922,0.523547,1.310371,0.573884,0.327539,2,2.013609,0.486529,1.901378,2,0.574414,3.533396,0.004823,1.367288,2.276297,0.583073,11.9,-0.583458,-0.583458,6.940026,-0.358334,1,1,3,0.029692,3.852212,1.878726,4.192622,5.162615,1.984782,0.901953,0.784215,-3.043872,1,1,5,5,0.248254,4.834567,0.358318,0.324,12.081918,3.858299,3.94378,0.279601,0.638947,0.638947,150.434087,3.909761,9.991789,3,3.429257,2.179923,-0.002342,3.772177,18.999414,0.373597,10,1.978024,3.97409,5.076175,2.734,3,2,2,0.03025,-3.487931,3.472906,26.487962,2.727,168,-0.583458,4.648917,189,134.301508,3.777692,1.598424,-0.019895,16.21281,-0.174016,4.12927,0.468632,1.802821,0.630208,24.913351,2.070179,0.784215,3.922413,9,0.434422,423.526964,423.526964,847.053928,-8.751907,6,322.09,0.592982,6.729824,9,22.54968,5,3.40318,0.479671,0.759657,7.012115,5.069333,0.354896,3.839642,3.486759,-0.286763,2,96,1251,3.882294,0.65274,-0.004459,8,7820.59693,6.448889,0.047199,5,1.825305,-0.187339,0.356875,0.508475,0.648752,0.010444,4.810079,0.184211,580.722222,29.121192,3.042972,0.005158,3.232511,203,-0.190776,608.717757,4.446801,11.400372,0.021412,22.046626,9.166424,7,3.232614,1.834499,0.695768,1
0.572392,14.594002,14.594002,6,2.546758,0.829013,14.594002,2.019717,1.305681,0.897909,3,0.325517,3,0.276302,10.619354,0.529127,1.310371,0.62044,0.325517,1,2.011555,0.495961,1.90016,1,0.572392,4.124476,0.0044,2.053022,1.83861,0.578845,11.99737,-0.56616,-0.56616,6.905747,-0.305931,1,1,3,0.029252,3.851419,1.877794,4.192307,7.641188,1.983281,0.897909,0.776433,-3.318809,1,1,4,4,0.248289,4.887691,0.295451,0.324,11.913372,3.857389,3.942117,0.309497,0.632389,0.632389,141.810484,3.90833,8.842159,3,3.229791,2.224603,-0.002067,3.734506,19.000137,0.290264,9,1.958477,3.972161,5.156849,3.68,3,2,2,0.030586,-3.659591,3.473791,29.298188,3.698,148,-0.56616,4.789655,165,113.993844,3.746207,1.543925,-0.022424,19.095055,-0.138793,4.398007,0.464349,1.769448,0.638889,23.265675,2.039274,0.776433,3.89558,9,0.439706,383.883637,383.883637,767.767274,-8.354178,5,240.1,0.642224,6.546785,10,21.303712,6,3.403669,0.475946,0.822734,6.804615,4.900516,0.30893,3.822459,3.40049,-0.292426,1,84,1101,3.859284,0.532107,-0.004338,9,7398.696031,6.276643,0.048,4,1.900562,-0.237261,0.338125,0.387097,0.574205,0.01073,4.878584,0.277778,594.388889,23.941711,3.044815,0.006756,3.228743,169,-0.224171,558.040264,3.915023,11.286489,0.023197,21.957125,8.156042,9,3.228104,1.799322,0.713176,1
0.56245,14.708335,14.708335,6,2.580825,0.814444,14.708335,2.022006,1.366178,0.878025,4,0.315575,4,0.1,10.620236,0.56429,1.310371,0.509039,0.315575,1,2.015796,0.483504,1.901704,1,0.56245,2.706793,0.003463,1.336221,1.802257,0.572221,11.997365,-0.495812,-0.495812,6.809703,-0.335741,1,1,3,0.018414,3.852373,1.879046,4.23428,5.162727,1.990304,0.878025,0.764,-2.193688,1,1,5,5,0.248252,4.982909,0.279149,0.324,12.107213,3.858282,3.94311,0.237184,0.615015,0.615015,115.995854,3.90875,9.343432,4,2.951239,2.051469,-0.001855,3.737447,19.000137,0.373597,8,1.979363,3.973312,5.280347,3.653,3,2,2,0.030675,-3.260596,3.475023,27.131945,3.655,164,-0.495812,4.796711,191,120.751201,3.748894,1.788133,-0.01212,19.407004,-0.14953,3.753683,0.480474,1.774368,0.614583,24.706648,2.070253,0.764,3.910261,9,0.433979,420.013019,420.013019,840.026038,-7.271884,6,322.09,0.651467,6.583409,9,20.998136,6,3.406171,0.453888,0.70034,6.852243,5.001394,0.414835,3.824343,3.435236,-0.303684,1,94,1251,3.866508,0.65274,0.012654,12,7786.961884,6.295266,0.047775,5,1.652068,-0.156115,0.348125,0.447761,0.720813,0.005074,3.907342,0.184211,583.611111,26.828184,3.065206,0.005064,3.238606,207,-0.130327,603.998779,4.478551,11.378811,0.023641,21.197412,9.149618,8,3.23843,1.809556,0.695768,1
0.573833,14.706428,14.706428,6,2.547036,0.832774,14.706428,2.020496,1.291992,0.900791,4,0.326958,4,0.29516,10.619768,0.514055,1.072971,0.487646,0.326958,1,2.011915,0.491653,1.90037,1,0.573833,2.55274,0.003722,1.37336,1.932812,0.58518,11.9,-0.592709,-0.592709,6.947241,-0.376884,1,1,3,0.019487,3.8516,1.878003,4.198821,7.742991,1.983135,0.900791,0.78818,-2.144829,1,1,5,5,0.252681,4.855638,0.235641,0.324,12.106729,3.857648,3.942928,0.19096,0.641348,0.641348,139.996378,3.949208,10.602984,4,3.355694,2.356264,-0.002529,3.741875,34.968854,0.373597,11,1.968575,3.9729,5.108542,3.653,3,2,2,0.030293,-3.576302,3.476303,32.01984,3.672,168,-0.592709,4.796655,191,115.968707,3.752153,0.685147,-0.014395,19.1965,-0.160117,4.34027,0.513731,1.773626,0.725694,25.099809,2.061024,0.78818,3.909875,9,0.435047,451.796554,451.796554,903.593108,-8.120233,6,340.11,0.619758,6.700731,10,21.601195,6,3.409805,0.481519,0.762063,6.979145,4.861035,0.31265,3.907397,3.501898,-0.28679,2,98,1282,3.872459,0.65274,-0.002778,8,8773.446346,6.423247,0.047963,5,2.110347,-0.141063,0.388125,0.516667,0.663768,0.016576,4.837045,0.2,605.088477,29.487718,3.096241,0.005971,3.242813,207,-0.19394,652.516224,4.544002,11.43177,0.021786,22.180837,9.423407,9,3.239892,1.804621,0.70093,1
0.57279,14.674423,14.674423,6,2.560779,0.834596,14.674423,2.021066,1.326103,0.898705,4,0.325915,4,0.1,10.619853,0.544353,1.489509,0.495418,0.325915,1,2.0125,0.500425,1.90043,1,0.57279,3.026054,0.003782,1.889628,1.952482,0.526836,11.997367,-0.546007,-0.546007,6.926918,-0.440904,1,1,3,0.0231,3.851582,1.877965,4.184944,5.162702,1.983311,0.898705,0.781403,-2.890494,1,1,5,5,0.248263,4.835355,0.262591,0.324,12.093295,3.857619,3.942935,0.268487,0.636304,0.636304,115.648148,3.909156,9.661186,4,3.435548,2.276719,-0.00292,3.735527,19.000137,0.373597,10,1.973397,3.973522,5.105819,3.082,3,2,2,0.030484,-3.579921,3.473389,30.01004,3.103,166,-0.546007,4.793658,191,117.148945,3.747665,1.67023,-0.019142,22.285127,-0.202743,4.272586,0.468632,1.770716,0.626736,24.807449,2.070237,0.781403,3.9156,9,0.433979,421.726632,421.726632,843.453264,-7.790066,6,322.1,0.654085,6.732211,10,21.395834,7,3.403761,0.478164,0.79871,7.012115,4.858809,0.381427,3.829613,3.385823,-0.286768,1,95,1249,3.868966,0.65274,-0.001626,8,7566.907409,6.43615,0.047645,5,1.792331,-0.222492,0.336875,0.5,0.655333,0.014459,4.00585,0.184211,552.055556,26.470295,3.05173,0.005303,3.233503,203,-0.204264,606.302705,4.450699,11.382874,0.023148,22.439639,9.149618,9,3.23347,1.8025,0.695768,1
0.575554,14.882072,55.71097,6,2.51955,0.828122,13.609633,2.020764,1.231,0.904232,3,0.328679,3,0.29516,10.619968,0.48283,1.002073,0.835602,0.328679,4,2.012282,0.530909,1.900776,4,0.575554,6.34328,0.005223,1.40544,2.637483,0.597891,11.997353,-1.021745,-1.021745,7.006989,-0.457561,1,1,3,0.039645,3.872178,1.878397,3.784558,7.759245,1.983532,0.904232,0.807548,-8.463974,1,1,5,5,0.46411,4.876858,0.311444,0.324,12.174347,3.884199,3.982017,0.289337,0.667152,0.667152,256.93083,3.963297,14.886875,4,3.679255,3.510962,-0.002109,3.850405,19.002058,0.554061,13,1.973138,4.015803,5.546765,3.761,4,2,2,0.028101,-5.618894,3.602388,40.255357,3.827,270,-4.648113,3.795381,292,200.448675,3.856472,1.101127,-0.039004,22.763714,-0.125745,6.944182,0.757133,1.821488,1.010452,29.446964,2.051851,1.462008,3.971003,12,0.428355,662.556687,662.556687,1325.113374,-14.866974,8,520.14,0.58624,7.229114,14,31.324092,7,3.561289,0.493101,0.573151,7.393878,5.1279,0.148402,3.907796,3.986672,-0.286817,4,137,1880,3.940922,1.109576,-0.040329,8,11810.47656,7.083388,0.043836,6,2.981325,-0.284659,0.539059,0.447368,0.792244,0.00947,4.869717,0.28,824.527778,34.116554,3.236494,0.006062,3.411307,310,-0.269913,955.180341,6.407088,11.852884,0.021404,29.417498,12.567252,10,3.401438,1.842645,0.712064,1
0.57146,14.800586,14.800586,6,2.549906,0.827662,14.800586,2.016232,1.290872,0.896046,2,0.324585,2,0.29516,10.622005,0.512105,1.310371,0.371561,0.324585,1,2.008178,0.501002,1.898524,1,0.57146,2.488104,0.002199,2.196921,1.830706,0.586592,11.9,-0.600273,-0.600273,6.935382,-0.637258,1,1,3,0.014723,3.851176,1.876455,4.206845,10.755846,1.981092,0.896046,0.819791,-4.376526,1,1,4,4,0.340512,4.843018,0.149728,0.324,12.136244,3.857088,3.94146,0.154186,0.640145,0.640145,145.546977,3.90776,9.418436,3,3.205556,2.172488,-0.003862,3.760841,18.99841,0.308992,10,1.927912,3.971294,5.086504,3.129,4,2,2,0.031917,-3.739261,3.487937,29.482315,3.126,165,-0.600273,4.814534,186,124.488022,3.755057,1.577721,-0.026524,16.164262,-0.263022,4.566454,0.492087,1.794715,0.628508,26.747856,2.062952,0.819791,3.891265,9,0.440267,508.209258,508.209258,1016.418517,-8.918291,6,358.1,0.651425,6.65544,10,23.593924,5,3.442186,0.482788,0.730059,6.896694,4.844347,0.180268,3.821426,3.508512,-0.298124,1,97,1260,3.858,0.497238,-0.003382,10,9334.414443,6.383507,0.04944,5,2.008794,-0.277784,0.381883,0.5,0.657527,0.014131,4.818614,0.214286,666.055556,30.127916,3.13237,0.005349,3.257358,200,-0.226963,734.064656,4.627936,11.380091,0.022419,24.469321,9.534338,9,3.247689,1.818348,0.696962,1
0.567426,14.830954,14.830954,6,2.570955,0.824123,14.830954,2.02471,1.341117,1.154132,3,0.266154,3,0.1,11.051139,0.559598,1.214759,0.475193,0.266154,1,2.017974,0.501652,1.907851,1,0.567426,2.049741,0.003419,2.14016,1.922935,0.579255,11.9,-0.538263,-0.538263,6.875187,-0.441052,1,1,3,0.014746,3.857945,1.884928,4.228011,5.17087,1.994646,1.154132,0.781545,-3.039104,1,1,5,5,0.248245,4.796529,0.258435,0.335,12.116437,3.863748,3.948083,0.18078,0.628617,0.628617,113.298493,3.913822,11.699998,3,3.598047,1.826219,-0.002739,3.792085,18.998408,0.392326,9,1.980599,3.977491,5.060227,2.946,4,3,3,0.030155,-2.941272,3.474025,23.558141,2.938,163,-0.538263,4.872047,184,113.453178,3.791049,1.745734,-0.018876,15.824115,-0.20709,3.426643,0.381708,1.823979,0.5625,25.474977,2.076916,0.781545,3.92444,9,0.435519,420.33712,420.33712,840.674239,-6.753702,6,313.08,0.637053,6.783325,8,20.540433,5,3.404172,0.476144,0.751553,7.044905,4.821523,0.385261,3.841582,3.372734,-0.313408,1,96,1229,3.88662,0.58022,-0.008923,7,7660.935456,6.49224,0.046492,5,1.511805,-0.231412,0.298125,0.508475,0.586067,0.007123,3.897579,0.162162,548.055556,31.177014,3.038259,0.005059,3.232583,195,-0.193445,608.46253,4.402573,11.396987,0.02044,20.005407,9.232469,7,3.232693,1.853668,0.690481,1
0.57323,14.678769,14.678769,6,2.546765,0.83115,14.678769,2.020705,1.294946,0.899585,3,0.326355,3,0.29516,10.619789,0.516289,1.310371,0.479531,0.326355,1,2.012332,0.489498,1.900728,1,0.57323,2.827059,0.003633,1.368113,1.908566,0.583295,11.9,-0.586923,-0.586923,6.933294,-0.527163,1,1,3,0.021417,3.851814,1.878329,4.196897,7.741474,1.983838,0.899585,0.784818,-2.87654,1,1,5,5,0.24835,4.805034,0.259138,0.324,12.09513,3.857867,3.943085,0.233891,0.638617,0.638617,139.860656,3.909229,9.991789,3,3.36254,1.999354,-0.003401,3.780179,18.998409,0.392326,10,1.971815,3.972955,5.049281,3.377,4,2,2,0.030623,-3.340266,3.476141,26.461354,3.373,164,-0.586923,4.796829,187,116.422556,3.780927,1.581984,-0.018558,16.157853,-0.242607,4.042155,0.501386,1.813156,0.663194,24.86689,2.066829,0.784818,3.911139,9,0.436104,435.170577,435.170577,870.341154,-7.835997,6,331.09,0.607069,6.685861,9,21.288423,5,3.408982,0.479851,0.763764,6.956545,4.812567,0.333314,3.83319,3.486927,-0.286784,1,96,1244,3.876245,0.58022,-0.005295,8,7763.409606,6.403574,0.047345,5,1.760299,-0.202671,0.36125,0.508197,0.68586,0.015651,4.786375,0.179487,613.722222,29.549625,3.081297,0.005466,3.240945,199,-0.175718,627.039492,4.470922,11.398221,0.02,21.427608,9.206434,8,3.238422,1.837104,0.696092,1
0.569758,14.689186,14.689186,6,2.551394,0.823802,14.689186,2.021592,1.305362,0.892641,3,0.322883,3,0.29516,10.620117,0.524249,1.310371,0.465089,0.322883,1,2.015135,0.485984,1.904243,1,0.569758,2.695412,0.00342,2.001101,1.871719,0.580336,11.9,-0.573317,-0.573317,6.893235,-0.479771,1,1,3,0.019819,3.854283,1.88188,4.202407,7.741474,1.996517,0.892641,0.778645,-2.828416,1,1,5,5,0.248071,4.830268,0.27147,0.324,12.098531,3.860039,3.944428,0.225584,0.630804,0.630804,140.732975,3.909737,11.827546,3,3.36254,1.774104,-0.002999,3.804308,18.998409,0.392326,10,1.977057,3.973512,5.08331,2.742,4,2,2,0.030623,-3.020942,3.477295,23.018796,2.731,164,-0.573317,4.799447,187,116.046607,3.803484,1.623651,-0.017678,12.715296,-0.238034,3.872928,0.501386,1.838402,0.663194,24.86689,2.066829,0.778645,3.915981,9,0.436104,435.170577,435.170577,870.341154,-7.317815,6,331.08,0.574225,6.685861,8,25.978289,4,3.412319,0.4773,0.779873,6.956545,4.840405,0.361433,3.837353,3.490062,-0.293668,1,96,1244,3.886139,0.58022,0.000241,8,7757.830356,6.403574,0.047345,5,1.620036,-0.201208,0.36125,0.5,0.688804,0.012256,4.815405,0.179487,618.611111,33.181726,3.114217,0.005466,3.252197,199,-0.177752,627.039492,4.470922,11.398221,0.02,21.501715,9.206434,7,3.248307,1.860507,0.696092,1
0.574006,14.791103,14.791103,6,2.546819,0.833143,14.791103,2.020764,1.283885,0.901137,4,0.327131,4,0.29516,10.619692,0.509252,1.310371,0.42787,0.327131,1,2.011934,0.509207,1.900266,1,0.574006,3.248926,0.002872,2.37937,1.847931,0.589514,11.9,-0.608095,-0.608095,6.968708,-0.430135,2,2,3,0.021805,3.851505,1.877954,4.203797,14.027598,1.983157,0.901137,0.99472,-3.846155,2,2,6,6,0.24841,4.867184,0.169105,0.324,12.140482,3.857541,3.942816,0.204164,0.645457,0.645457,147.165008,3.908987,12.094726,4,3.130092,2.345622,-0.002444,3.763784,18.99841,0.441638,11,1.978351,3.972561,5.130283,3.852,3,2,2,0.03037,-4.138255,3.506671,32.757957,3.85,206,-0.751808,4.796044,236,123.811396,3.774481,1.556721,-0.021853,16.168299,-0.143921,5.127034,0.513228,1.808809,0.710069,28.606816,2.081828,0.99472,3.907208,9,0.431236,557.832921,557.832921,1115.665842,-10.000585,8,454.11,0.684859,6.861711,11,24.007025,5,3.473771,0.485429,0.811849,7.050989,4.878806,0.120916,3.841635,3.511063,-0.339811,1,113,1522,3.884666,0.774654,-0.008656,9,9172.663069,6.57647,0.046952,6,2.257289,-0.204616,0.415,0.522388,0.646738,0.008317,4.855201,0.159091,676.166667,32.98091,3.219593,0.005993,3.314837,249,-0.160876,795.805942,5.527423,11.570014,0.022321,24.482206,10.846103,10,3.298382,1.820946,0.690568,1
0.574302,14.689965,14.689965,6,2.536087,0.830382,14.689965,2.019827,1.267567,0.901728,3,0.327427,3,0.317952,10.6213,0.476616,1.310371,0.654982,0.327427,1,2.011136,0.523934,1.899902,1,0.574302,4.461006,0.004145,1.373811,1.795398,0.584371,11.997367,-0.627108,-0.627108,6.942157,-0.211806,1,1,3,0.028234,3.851241,1.877599,4.18498,10.577084,1.982689,0.901728,0.789441,-1.94199,1,1,4,4,0.341746,4.893993,0.27815,0.324,12.087999,3.857277,3.942352,0.278545,0.643915,0.643915,145.569336,3.90886,9.343432,3,3.201754,2.172488,-0.001332,3.734251,19.000138,0.290264,9,1.958135,3.972221,5.148871,3.116,3,2,2,0.030222,-3.739261,3.475706,29.275328,3.129,150,-0.645225,4.805236,169,114.905488,3.746062,1.454955,-0.012214,16.136193,-0.089382,4.641059,0.480978,1.769142,0.789931,23.867532,2.031271,0.860087,3.894958,9,0.435676,405.748039,405.748039,811.496078,-8.918291,5,247.1,0.658831,6.566672,10,20.635535,5,3.40764,0.470069,0.808482,6.839476,4.897041,0.038016,3.824189,3.509436,-0.297057,1,89,1140,3.860253,0.521294,-0.020462,8,8629.296885,6.293419,0.046848,4,2.008794,-0.120495,0.4025,0.375,0.638633,0.008743,4.870668,0.297297,650,23.060339,3.061598,0.006845,3.239335,177,-0.10535,594.435666,4.049709,11.355839,0.024237,21.559098,8.338579,9,3.238305,1.798555,0.719337,1
0.571486,14.601074,14.601074,6,2.544829,0.826078,14.601074,2.015245,1.301187,0.896096,2,0.324611,2,0.29516,10.620325,0.523027,1.310371,0.413486,0.324611,1,2.007183,0.496637,1.89747,1,0.571486,1.564188,0.003389,1.900411,1.844477,0.547637,11.89,-0.573428,-0.573428,6.891814,-0.52618,1,1,3,0.012821,3.85337,1.875425,4.189926,7.561839,1.98007,0.896096,0.775045,-2.504586,1,1,3,3,0.251069,4.905999,0.248671,0.324,11.833357,3.859476,3.945115,0.136084,0.63053,0.63053,141.27037,3.910808,10.573106,3,3.293419,1.999354,-0.003077,3.738437,18.998409,0.343013,9,1.920894,3.975081,5.175239,3.045,3,2,2,0.030012,-3.340266,3.468199,26.103282,3.056,142,-0.573428,4.725094,160,110.668606,3.750419,1.611243,-0.014647,15.979884,-0.225768,4.21627,0.472915,1.765336,0.579011,22.608758,2.037998,0.775045,3.909381,9,0.43955,361.740131,361.740131,723.480261,-7.835997,5,233.09,0.612504,6.558198,9,20.208716,5,3.398155,0.411873,0.835014,6.830874,4.915537,0.364333,3.828939,3.405749,-0.286956,1,88,1094,3.869722,0.659074,-0.004941,8,7506.455468,6.276643,0.046218,4,1.760299,-0.15546,0.331566,0.383333,0.76048,0.016357,4.8941,0.285714,576.861111,25.12512,3.030027,0.006435,3.222226,169,-0.121825,528.770376,3.901566,11.339774,0.024704,19.222444,7.665182,8,3.222719,1.792728,0.713366,1
0.564971,14.686575,14.686575,6,2.573893,0.818745,14.686575,2.019774,1.354091,0.883067,3,0.318096,3,0.1,10.621406,0.553205,1.310371,0.425801,0.318096,1,2.011698,0.497602,1.900064,1,0.564971,1.990215,0.002447,1.340691,1.789835,0.573365,11.997367,-0.511053,-0.511053,6.832206,-0.363463,1,1,3,0.011438,3.851284,1.877645,4.22523,5.162206,1.983519,0.883067,0.767326,-2.768291,1,1,4,4,0.248257,4.909341,0.194887,0.324,12.093024,3.857269,3.942099,0.145137,0.62011,0.62011,116.007155,3.908378,8.789403,3,3.219266,2.051469,-0.002077,3.734386,19.000137,0.290264,8,1.957939,3.97225,5.193039,3.633,3,2,2,0.031412,-3.260596,3.475924,26.866265,3.651,143,-0.511053,4.806092,162,118.129112,3.746057,1.739114,-0.015819,19.141905,-0.165404,3.660458,0.451499,1.769316,0.616319,24.07633,2.044681,0.767326,3.895459,9,0.442187,397.259442,397.259442,794.518884,-7.271884,5,240.09,0.660206,6.532334,9,23.491533,6,3.406741,0.42691,0.74795,6.79794,4.930082,0.406085,3.822295,3.410756,-0.309048,1,84,1090,3.858852,0.532107,0.004654,11,7856.681043,6.251904,0.048715,4,1.652068,-0.200724,0.306875,0.363636,0.725233,0.004664,3.88067,0.305556,567.388889,23.198288,3.066368,0.006192,3.235979,171,-0.176525,578.371712,3.989308,11.254841,0.022606,21.402627,8.131604,8,3.236056,1.799378,0.708232,1
0.571195,14.648197,14.648197,6,2.547778,0.826297,14.648197,2.02005,1.299877,0.895516,3,0.32432,3,0.29516,10.6197,0.516686,1.310371,0.422854,0.32432,1,2.011536,0.497432,1.900127,1,0.571195,2.845128,0.002957,1.359129,1.810009,0.579951,11.997367,-0.578723,-0.578723,6.902004,-0.546564,1,1,3,0.019896,3.85142,1.877791,4.196121,7.7046,1.982985,0.895516,0.779177,-2.003063,1,1,4,4,0.277636,4.905208,0.213858,0.324,12.083438,3.857421,3.942356,0.218075,0.633512,0.633512,143.061539,3.908654,9.072111,3,3.184049,2.224603,-0.003036,3.734506,19.000137,0.290264,9,1.961838,3.972384,5.175234,3.626,3,2,2,0.03029,-3.659591,3.473629,29.611847,3.622,152,-0.578723,4.792431,171,117.650611,3.746299,1.593133,-0.011128,19.345298,-0.219603,4.410714,0.513731,1.769435,0.670139,23.27046,2.038022,0.779177,3.898014,9,0.443845,395.597821,395.597821,791.195642,-8.354178,5,247.1,0.640197,6.572283,10,20.573775,6,3.403649,0.401906,0.767871,6.826545,4.915537,0.355571,3.82391,3.4285,-0.286762,1,89,1141,3.860857,0.521294,-0.004076,10,7663.360081,6.284134,0.04717,4,1.900562,-0.121973,0.356875,0.369231,0.767274,0.018997,4.893398,0.297297,645.722222,24.549993,3.048643,0.00625,3.231262,175,-0.105615,576.952824,4.058888,11.343406,0.021701,22.115628,8.168345,9,3.232012,1.799184,0.712997,1
0.575183,14.671825,14.671825,6,2.542859,0.834842,14.671825,2.020608,1.288001,0.903492,4,0.328308,4,0.29516,10.619748,0.514249,1.035705,0.426629,0.328308,1,2.012082,0.490078,1.900462,1,0.575183,2.8127,0.003359,1.372801,1.943447,0.585025,11.9,-0.595187,-0.595187,6.955142,-0.573773,1,1,3,0.022147,3.851641,1.878082,3.979749,7.741474,1.983317,0.903492,0.787776,-3.292755,1,1,5,5,0.248367,4.827509,0.219256,0.324,12.092043,3.857696,3.942939,0.232685,0.650694,0.650694,140.453704,3.90917,9.991789,4,3.36254,2.224603,-0.00375,3.739336,18.998409,0.392326,10,1.970175,3.972891,5.076173,3.665,4,2,2,0.030623,-3.659591,3.475916,29.466891,3.683,164,-0.595187,4.796503,187,116.606826,3.751562,1.566359,-0.021521,19.16339,-0.244767,4.529905,0.501386,1.775785,0.663194,24.86689,2.066829,0.787776,3.909125,9,0.436104,435.170577,435.170577,870.341154,-8.354178,6,331.1,0.623473,6.685861,10,21.184201,6,3.408264,0.481394,0.773212,6.956545,4.834567,0.312906,3.831292,3.494052,-0.286802,1,96,1244,3.871321,0.58022,-0.001401,8,7769.20025,6.403574,0.047345,5,1.900562,-0.226109,0.36125,0.516667,0.676418,0.014485,4.809388,0.179487,619.055556,28.55835,3.070799,0.005466,3.239082,199,-0.188135,627.039492,4.470922,11.398221,0.02,21.451069,9.206434,9,3.237068,1.807603,0.696092,1
0.573876,14.651021,28.192189,6,2.546888,0.832835,13.541168,2.0215,1.302701,0.900877,3,0.327001,3,0.1,10.619933,0.531268,1.310371,0.423442,0.327001,2,2.013583,0.487209,1.901372,2,0.573876,2.3197,0.003558,1.365078,2.276297,0.582404,11.9,-0.573248,-0.573248,6.933653,-0.464407,1,1,3,0.019493,3.852191,1.878713,4.195638,5.162702,1.984907,0.900877,0.782674,-3.739424,1,1,5,5,0.248252,4.834567,0.266998,0.324,12.082143,3.858254,3.943627,0.18356,0.637297,0.637297,150.434087,3.909554,9.661186,3,3.435548,2.179923,-0.003035,3.77153,18.999414,0.373597,10,1.977116,3.973916,5.076173,2.676,3,2,2,0.030484,-3.487931,3.4731,26.470702,2.661,166,-0.573248,4.24405,191,134.301508,3.776418,1.624666,-0.024441,16.215967,-0.227756,4.12927,0.468632,1.802518,0.626736,24.807449,2.070237,0.782674,3.920888,9,0.433979,421.726632,421.726632,843.453264,-8.751907,6,322.09,0.592982,6.732211,9,21.980478,5,3.40349,0.47911,0.784577,7.012115,5.070338,0.361133,3.836923,3.461678,-0.286768,2,95,1249,3.880646,0.65274,-0.005151,8,7532.768469,6.43615,0.047645,5,1.825305,-0.230148,0.336875,0.508475,0.731794,0.006689,4.810082,0.184211,568.055556,29.231934,3.043444,0.005303,3.23282,203,-0.203535,606.302705,4.450699,11.382874,0.023148,21.767585,9.149618,7,3.232734,1.834418,0.695768,1
