maxHssNH,maxsF,nHBint8,SsF,minssNH,minHBint4,minsF,n6HeteroRing,minHssNH,SpMin1_Bhp,mindsCH,SHssNH,SpMin1_Bhe,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,SHCsatu,GATS1s,minHBd,nF,SpMin1_Bhi,nsF,MDEN-22,maxHBd,SpMin1_Bhv,minHBint2,minHCsatu,nHBint4,ATSC8c,AATSC0i,mindsN,ATSC8e,AATSC8c,maxHCsatu,maxHdsCH,MATS8c,minwHBa,ndssC,nT10HeteroRing,nF10HeteroRing,SM1_Dzi,mindssC,BCUTw-1l,BCUTc-1h,SpMax1_Bhv,ATSC6e,SpMax2_Bhm,SpMax1_Bhp,SHBd,SpMax3_Bhs,SpMin1_Bhm,mindO,BCUTw-1h,n6Ring,nT6Ring,AATSC8e,MATS8e,nT10Ring,nF10Ring,ATSC0s,SM1_Dzp,nHeteroRing,ATSC6c,WTPT-4,nHssNH,nssNH,maxHother,SpMax1_Bhm,MDEC-33,SpMax1_Bhe,MLFER_A,C3SP2,SpMax1_Bhi,BCUTp-1l,WTPT-5,piPC9,SCH-6,MLFER_BO,piPC10,nN,nTRing,nAtomP,MLFER_BH,ATSC0i,SpMax2_Bhp,SpMin2_Bhp,SpMax1_Bhs,minHCsats,fragC,AATSC6c,SM1_Dzv,MATS6c,SpMax2_Bhs,ASP-7,SpMax8_Bhs,MPC9,SpMax_Dt,EE_Dt,SpAD_Dt,GGI7,GGI8,nssCH2,SpMax5_Bhi,minHdsCH,WTPT-3,MPC10,SpMax4_Bhs,SHdsCH,TPC,GATS1e,SpDiam_Dt,JGI10,ASP-1,GATS3s,SpMax7_Bhs,R_TpiPCTPC,SpMax6_Bhs,ATS3s,SpMAD_Dt,gmin,SM1_Dze,SpMax5_Bhe,nHBAcc2,MATS1s,nRing,SP-6,BCUTc-1l,TpiPC,MATS6s,hmax,ATS4s,SM1_Dzs,SP-7,nX,SpMax2_Bhi,WTPT-2,MDEC-23,SpMax6_Bhm,SpMax5_Bhv,RotBtFrac,MPC8,MATS6e,MPC5,SP-5,ATSC7e,minHBa,SpMin2_Bhe,ASP-6,nBondsD2,SpMax2_Bhv,nBondsS3,ATSC8m,minssCH2,GGI9,AATSC6e,MIC0,VCH-6,SpMax6_Bhp,ATS8m,AATSC0m,AVP-7,MPC4,MWC9,MPC7,minHother,nHBAcc,nFRing,SpMin5_Bhp,ETA_Epsilon_3,piPC8,SpMax5_Bhp,MLFER_S,SpMax2_Bhe,SpMin8_Bhp,ASP-5,SP-4,ETA_Psi_1,ETA_dPsi_A,AVP-6,nHCsatu,SM1_Dzm,AVP-5,VR1_Dzs,ATS8s,SpMin2_Bhi,VP-7,SRW10,AATSC7e,MWC8,IC2,SP-3,VP-5,ASP-3,nwHBa,ETA_Shape_P,SpMin2_Bhv,ATS7s,SRW8,IC3,ATSC0e,ndsN,MPC3,ATS6i,SC-5,MWC5,WPOL,SpMax3_Bhp,minsssN,VR3_Dzp,VR3_Dze,ATS6e,VR3_DzZ,VR3_Dzm,ETA_Eta_L,SpMax4_Bhi,VCH-7,nHBa,ASP-2,SpMin5_Bhv,AATS8m,VR3_Dzi,ndsCH,nHdsCH,MWC7,SpMin8_Bhe,SpMax8_Bhi,SpMin5_Bhi,ASP-0,AATSC0v,MPC6,MDEN-23,MATS8m,VR2_Dze,ATS6p,MWC10,AATSC8m,MATS7e,SpMin8_Bhv,TSRW,SpMin7_Bhm,ATS3i,ECCEN,TIC5,IC0,ETA_BetaP_s,ATS2e,SpMax3_Bhv,ATS6s,SpMin3_Bhm,Mare,SpMax7_Bhp,VR1_D,Inhibitor
0.56245,14.708335,6,14.708335,2.580825,0.814444,14.708335,4,0.315575,2.022006,1.366178,0.878025,1.901704,4,0.1,10.620236,0.56429,1.336221,0.483504,0.315575,1,1.879046,1,1.310371,0.56245,2.015796,6.809703,0.572221,3,0.509039,1.802257,4.23428,2.706793,0.003463,0.764,0.615015,0.279149,-0.495812,8,1,1,2.051469,-0.495812,11.997365,0.248252,3.858282,-2.193688,3.824343,3.852373,0.878025,4.982909,1.990304,12.107213,19.000137,5,5,0.018414,0.237184,1,1,115.995854,-7.271884,4,-0.335741,5.162727,2,2,0.615015,3.90875,9.343432,3.94311,0.324,3,3.973312,4.796711,19.407004,6.583409,0.373597,3.653,6.852243,6,6,9,3.655,120.751201,3.737447,1.979363,5.280347,0.453888,322.09,-0.001855,-3.260596,-0.14953,5.001394,0.030675,3.435236,191,420.013019,420.013019,840.026038,0.614583,0.480474,12,3.475023,0.544469,27.131945,207,3.907342,1.727433,1251,0.651467,603.998779,0.005064,0.433979,0.70034,3.512141,2.951239,3.719311,490.444444,24.706648,-0.495812,1.652068,3.406171,9,0.012654,5,6.067368,-0.303684,8.214194,-0.130327,0.764,583.611111,3.753683,4.478551,1,3.910261,2.070253,26.828184,3.19848,3.238606,0.184211,164,-0.156115,123,9.149618,0.786443,1.788133,1.809556,0.047775,7,3.748894,31,671.325835,0.414835,0.348125,-0.01212,15.379669,0.196776,3.065206,7786.961884,36.016395,0.010429,94,11.378811,146,0.544469,8,1,1.573342,0.44468,6.295266,3.23843,3.324,3.866508,1.228597,0.074387,10.749627,0.54952,0.16477,0.018483,2,1.721321,0.033066,803.053454,444.388889,1.774368,1.522566,10.521022,0.005074,10.495239,4.62844,13.169391,4.0671,0.180403,11,0.09162,1.979228,429.055556,8.848653,5.1593,5.201475,1,73,30501.87884,0.574173,7.844241,58,3.648526,1.788133,20.998136,20.916932,1383.479368,20.920466,20.918388,9.92851,3.687561,0.254792,8,0.278458,1.573878,52.97253,21.197412,3,3,9.610123,1.018928,3.075237,1.302161,0.695768,48.989427,127,0.823051,0.126799,13.813941,203.662794,12.264478,4.566842,0.065356,1.285229,10.732454,1.372874,29879.24163,1044,353.673088,1.587415,0.67647,1026.604336,3.649824,483.055556,1.887422,0.982806,2.937573,596.129096,1
0.573833,14.706428,6,14.706428,2.547036,0.832774,14.706428,4,0.326958,2.020496,1.291992,0.900791,1.90037,4,0.29516,10.619768,0.514055,1.37336,0.491653,0.326958,1,1.878003,1,1.072971,0.573833,2.011915,6.947241,0.58518,3,0.487646,1.932812,4.198821,2.55274,0.003722,0.78818,0.641348,0.235641,-0.592709,11,1,1,2.356264,-0.592709,11.9,0.252681,3.857648,-2.144829,3.907397,3.8516,0.900791,4.855638,1.983135,12.106729,34.968854,5,5,0.019487,0.19096,1,1,139.996378,-8.120233,4,-0.376884,7.742991,2,2,0.641348,3.949208,10.602984,3.942928,0.324,3,3.9729,4.796655,19.1965,6.700731,0.373597,3.653,6.979145,6,6,9,3.672,115.968707,3.741875,1.968575,5.108542,0.481519,340.11,-0.002529,-3.576302,-0.160117,4.861035,0.030293,3.501898,191,451.796554,451.796554,903.593108,0.725694,0.513731,8,3.476303,0.502503,32.01984,207,4.837045,3.471053,1282,0.619758,652.516224,0.005971,0.435047,0.762063,3.672369,3.355694,3.854446,510.808642,25.099809,-0.592709,2.110347,3.409805,10,-0.002778,5,6.28311,-0.28679,8.367068,-0.19394,0.78818,605.088477,4.34027,4.544002,2,3.909875,2.061024,29.487718,3.284262,3.242813,0.2,168,-0.141063,127,9.423407,2.386987,0.685147,1.804621,0.047963,11,3.752153,29,774.388463,0.31265,0.388125,-0.014395,20.269223,0.153742,3.096241,8773.446346,47.374511,0.007779,98,11.43177,150,0.502503,9,1,1.573703,0.444,6.423247,3.239892,4.168,3.872459,1.228597,0.0742,11.243285,0.53312,0.18117,0.014286,2,2.631772,0.026717,20496.44561,430.697531,1.773626,1.166922,10.573648,0.016576,10.548311,4.813827,13.989865,3.393088,0.181687,17,0.11834,1.956233,476.092593,8.90232,5.240224,6.122714,2,77,24500.40749,0.68329,7.897668,62,3.726597,1.572234,21.601195,22.628094,1171.357832,22.536488,22.537716,9.02807,3.725251,0.199938,9,0.278874,1.57343,66.972873,22.180837,6,6,9.663389,1.018928,3.072481,1.302179,0.70093,47.814265,131,1.070097,0.124779,14.910456,193.460983,12.317216,5.911362,0.162441,1.280644,10.78529,1.299778,24538.32909,1163,326.413436,1.800221,0.67361,890.813408,3.732806,475.5,1.859913,1.007667,2.985413,546.186704,1
0.57279,14.674423,6,14.674423,2.560779,0.834596,14.674423,4,0.325915,2.021066,1.326103,0.898705,1.90043,4,0.1,10.619853,0.544353,1.889628,0.500425,0.325915,1,1.877965,1,1.489509,0.57279,2.0125,6.926918,0.526836,3,0.495418,1.952482,4.184944,3.026054,0.003782,0.781403,0.636304,0.262591,-0.546007,10,1,1,2.276719,-0.546007,11.997367,0.248263,3.857619,-2.890494,3.829613,3.851582,0.898705,4.835355,1.983311,12.093295,19.000137,5,5,0.0231,0.268487,1,1,115.648148,-7.790066,4,-0.440904,5.162702,2,2,0.636304,3.909156,9.661186,3.942935,0.324,3,3.973522,4.793658,22.285127,6.732211,0.373597,3.082,7.012115,7,6,9,3.103,117.148945,3.735527,1.973397,5.105819,0.478164,322.1,-0.00292,-3.579921,-0.202743,4.858809,0.030484,3.385823,191,421.726632,421.726632,843.453264,0.626736,0.468632,8,3.473389,0.561668,30.01004,203,4.00585,3.042733,1249,0.654085,606.302705,0.005303,0.433979,0.79871,3.519726,3.435548,3.671527,474.611111,24.807449,-0.546007,1.792331,3.403761,10,-0.001626,5,6.003295,-0.286768,8.364508,-0.204264,0.781403,552.055556,4.272586,4.450699,1,3.9156,2.070237,26.470295,3.187189,3.233503,0.184211,166,-0.222492,123,9.149618,2.082083,1.67023,1.8025,0.047645,10,3.747665,28,1516.370504,0.381427,0.336875,-0.019142,16.422362,0.148893,3.05173,7566.907409,35.903298,0.007792,95,11.382874,146,0.561668,9,1,1.571696,0.44468,6.43615,3.23347,3.681,3.868966,1.228597,0.074387,10.901541,0.53859,0.1757,0.014365,3,1.863821,0.026466,459.688224,413.944444,1.770716,1.137671,10.523715,0.014459,10.499545,4.928073,13.085835,3.255362,0.179258,15,0.0922,1.961671,437.722222,8.849801,5.227642,5.162175,3,73,24950.70629,0.574173,7.845808,58,3.659446,1.67023,21.395834,22.910261,1173.886344,23.275133,23.120422,8.64784,3.681516,0.188903,7,0.278678,1.571949,57.762652,22.439639,5,5,9.613068,1.018928,3.072481,1.297618,0.695768,47.722364,126,1.58879,0.322403,24.827494,188.528883,12.269662,11.575347,0.168056,1.285229,10.734808,1.34983,24408.25198,999,321.658548,1.67519,0.68382,891.12024,3.676519,458.277778,1.862489,0.9986,2.942126,678.841905,1
0.575554,14.882072,6,55.71097,2.51955,0.828122,13.609633,3,0.328679,2.020764,1.231,0.904232,1.900776,3,0.29516,10.619968,0.48283,1.40544,0.530909,0.328679,4,1.878397,4,1.002073,0.575554,2.012282,7.006989,0.597891,3,0.835602,2.637483,3.784558,6.34328,0.005223,0.807548,0.667152,0.311444,-1.021745,13,1,1,3.510962,-1.021745,11.997353,0.46411,3.884199,-8.463974,3.907796,3.872178,0.904232,4.876858,1.983532,12.174347,19.002058,5,5,0.039645,0.289337,1,1,256.93083,-14.866974,4,-0.457561,7.759245,2,2,0.667152,3.963297,14.886875,3.982017,0.324,4,4.015803,3.795381,22.763714,7.229114,0.554061,3.761,7.393878,7,8,12,3.827,200.448675,3.850405,1.973138,5.546765,0.493101,520.14,-0.002109,-5.618894,-0.125745,5.1279,0.028101,3.986672,292,662.556687,662.556687,1325.113374,1.010452,0.757133,8,3.602388,0.576762,40.255357,310,4.869717,3.737877,1880,0.58624,955.180341,0.006062,0.428355,0.573151,4.746411,3.679255,4.746411,701.555556,29.446964,-4.648113,2.981325,3.561289,14,-0.040329,6,8.416562,-0.286817,8.841882,-0.269913,1.462008,824.527778,6.944182,6.407088,4,3.971003,2.051851,34.116554,3.32823,3.411307,0.28,270,-0.284659,179,12.567252,1.723605,1.101127,1.842645,0.043836,12,3.856472,38,1096.165393,0.148402,0.539059,-0.039004,18.493476,0.212083,3.236494,11810.47656,38.665428,0.006804,137,11.852884,228,0.576762,10,2,1.768921,0.444,7.083388,3.401438,4.183,3.940922,1.407338,0.070208,14.682257,0.49791,0.21638,0.012443,2,3.216454,0.024123,709.202768,730.138889,1.821488,1.551298,10.913833,0.00947,10.945723,4.988077,17.408999,4.318034,0.170676,19,0.15374,1.963463,616.972222,9.216024,5.376024,10.413654,2,102,37308.83093,1.30064,8.216358,82,3.734105,1.101127,31.324092,29.436273,1753.340832,29.430612,29.421787,11.55527,3.782586,0.303569,12,0.278701,1.753219,73.815478,29.417498,6,6,10.033243,1.167506,3.31057,1.498373,0.712064,46.512274,192,1.371935,0.177188,15.405606,251.434032,12.765314,6.851034,0.069116,1.374431,11.138668,1.372874,31478.72638,1653,416.577829,1.779947,0.67778,1171.429564,3.745778,834.944444,1.893217,1.021526,3.173206,808.630009,1
0.57146,14.800586,6,14.800586,2.549906,0.827662,14.800586,2,0.324585,2.016232,1.290872,0.896046,1.898524,2,0.29516,10.622005,0.512105,2.196921,0.501002,0.324585,1,1.876455,1,1.310371,0.57146,2.008178,6.935382,0.586592,3,0.371561,1.830706,4.206845,2.488104,0.002199,0.819791,0.640145,0.149728,-0.600273,10,1,1,2.172488,-0.600273,11.9,0.340512,3.857088,-4.376526,3.821426,3.851176,0.896046,4.843018,1.981092,12.136244,18.99841,4,4,0.014723,0.154186,1,1,145.546977,-8.918291,3,-0.637258,10.755846,2,2,0.640145,3.90776,9.418436,3.94146,0.324,4,3.971294,4.814534,16.164262,6.65544,0.308992,3.129,6.896694,5,6,9,3.126,124.488022,3.760841,1.927912,5.086504,0.482788,358.1,-0.003862,-3.739261,-0.263022,4.844347,0.031917,3.508512,186,508.209258,508.209258,1016.418517,0.628508,0.492087,10,3.487937,0.483067,29.482315,200,4.818614,4.280046,1260,0.651425,734.064656,0.005349,0.440267,0.730059,3.665579,3.205556,3.847534,533.555556,26.747856,-0.600273,2.008794,3.442186,10,-0.003382,5,6.377824,-0.298124,8.304,-0.226963,0.819791,666.055556,4.566454,4.627936,1,3.891265,2.062952,30.127916,3.276916,3.257358,0.214286,165,-0.277784,123,9.534338,2.303335,1.577721,1.818348,0.04944,11,3.755057,31,657.198608,0.180268,0.381883,-0.026524,16.273859,0.114301,3.13237,9334.414443,36.25969,0.008192,97,11.380091,145,0.483067,9,1,1.724796,0.4434,6.383507,3.247689,3.234,3.858,1.327892,0.077515,11.514178,0.53748,0.17681,0.01569,3,2.077352,0.028145,510.362823,505.861111,1.794715,1.187853,10.511485,0.014131,10.50619,4.812036,14.243532,3.46183,0.184981,18,0.07297,1.918993,566.944444,8.866864,5.506437,6.493019,1,77,27166.46751,0.608691,7.88871,65,3.734049,1.577721,23.593924,24.009843,1302.38238,24.029904,24.024794,9.85774,3.771497,0.137463,9,0.283259,1.735287,55.233222,24.469321,8,8,9.631613,1.110231,3.20752,1.466684,0.696962,48.625954,129,0.664468,0.107247,14.596671,207.949899,12.256533,3.888749,0.14799,1.317646,10.733676,1.369647,28019.35509,1287,389.947473,1.654782,0.65789,1001.765352,3.745285,549.361111,1.896885,0.996765,3.047499,563.384195,1
0.567426,14.830954,6,14.830954,2.570955,0.824123,14.830954,3,0.266154,2.02471,1.341117,1.154132,1.907851,3,0.1,11.051139,0.559598,2.14016,0.501652,0.266154,1,1.884928,1,1.214759,0.567426,2.017974,6.875187,0.579255,3,0.475193,1.922935,4.228011,2.049741,0.003419,0.781545,0.628617,0.258435,-0.538263,9,1,1,1.826219,-0.538263,11.9,0.248245,3.863748,-3.039104,3.841582,3.857945,1.154132,4.796529,1.994646,12.116437,18.998408,5,5,0.014746,0.18078,1,1,113.298493,-6.753702,3,-0.441052,5.17087,3,3,0.628617,3.913822,11.699998,3.948083,0.335,4,3.977491,4.872047,15.824115,6.783325,0.392326,2.946,7.044905,5,6,9,2.938,113.453178,3.792085,1.980599,5.060227,0.476144,313.08,-0.002739,-2.941272,-0.20709,4.821523,0.030155,3.372734,184,420.33712,420.33712,840.674239,0.5625,0.381708,7,3.474025,0.467973,23.558141,195,3.897579,4.113217,1229,0.637053,608.46253,0.005059,0.435519,0.751553,3.532278,3.598047,3.657404,458.194444,25.474977,-0.538263,1.511805,3.404172,8,-0.008923,5,5.857963,-0.313408,8.394573,-0.193445,0.781545,548.055556,3.426643,4.402573,1,3.92444,2.076916,31.177014,3.178604,3.232583,0.162162,163,-0.231412,125,9.232469,1.068435,1.745734,1.853668,0.046492,10,3.791049,27,469.63968,0.385261,0.298125,-0.018876,15.591091,0.159944,3.038259,7660.935456,35.465831,0.008096,96,11.396987,146,0.467973,7,1,1.572625,0.44505,6.49224,3.232693,3.165,3.88662,1.223788,0.07386,10.806758,0.55689,0.1574,0.014705,3,1.578821,0.027398,453.650395,441.805556,1.823979,1.182032,10.510668,0.007123,10.504656,4.73841,12.687678,3.424694,0.176218,17,0.06163,1.978026,484.055556,8.825119,5.382477,4.812671,1,72,26317.32644,0.596779,7.829233,57,3.725978,1.745734,20.540433,19.965769,1249.935796,19.966206,19.96646,8.57518,3.666158,0.178945,7,0.276003,1.572766,55.114644,20.005407,8,8,9.611329,1.01463,3.096168,1.297282,0.690481,49.259093,126,0.660633,0.095266,12.854904,206.698151,12.290924,3.378703,0.087322,1.243357,10.719251,1.296522,24720.45552,859,329.07594,1.612855,0.65152,865.340072,3.733248,513.527778,1.88811,0.990847,2.913274,439.35807,1
0.57323,14.678769,6,14.678769,2.546765,0.83115,14.678769,3,0.326355,2.020705,1.294946,0.899585,1.900728,3,0.29516,10.619789,0.516289,1.368113,0.489498,0.326355,1,1.878329,1,1.310371,0.57323,2.012332,6.933294,0.583295,3,0.479531,1.908566,4.196897,2.827059,0.003633,0.784818,0.638617,0.259138,-0.586923,10,1,1,1.999354,-0.586923,11.9,0.24835,3.857867,-2.87654,3.83319,3.851814,0.899585,4.805034,1.983838,12.09513,18.998409,5,5,0.021417,0.233891,1,1,139.860656,-7.835997,3,-0.527163,7.741474,2,2,0.638617,3.909229,9.991789,3.943085,0.324,4,3.972955,4.796829,16.157853,6.685861,0.392326,3.377,6.956545,5,6,9,3.373,116.422556,3.780179,1.971815,5.049281,0.479851,331.09,-0.003401,-3.340266,-0.242607,4.812567,0.030623,3.486927,187,435.170577,435.170577,870.341154,0.663194,0.501386,8,3.476141,0.488395,26.461354,199,4.786375,4.34319,1244,0.607069,627.039492,0.005466,0.436104,0.763764,3.654093,3.36254,3.827824,502.944444,24.86689,-0.586923,1.760299,3.408982,9,-0.005295,5,5.918065,-0.286784,8.339023,-0.175718,0.784818,613.722222,4.042155,4.470922,1,3.911139,2.066829,29.549625,3.239205,3.240945,0.179487,164,-0.202671,123,9.206434,2.332071,1.581984,1.837104,0.047345,11,3.780927,28,1306.700389,0.333314,0.36125,-0.018558,16.228991,0.164301,3.081297,7763.409606,35.740434,0.007895,96,11.398221,146,0.488395,8,1,1.573899,0.44433,6.403574,3.238422,3.862,3.876245,1.228597,0.074849,11.091589,0.54441,0.16988,0.014412,2,1.828087,0.027207,522.90723,423.277778,1.813156,1.152641,10.538184,0.015651,10.514584,4.463787,13.579181,3.346439,0.181056,18,0.07895,1.963939,481.722222,8.866582,5.033116,5.585687,1,75,25338.42587,0.68329,7.865188,60,3.732767,1.581984,21.288423,21.425294,1200.344392,21.42304,21.423241,8.79949,3.724875,0.18082,8,0.277709,1.573573,58.813709,21.427608,8,8,9.630169,1.018928,3.072481,1.301816,0.696092,48.546435,125,0.664468,0.276976,13.015806,196.735691,12.283372,9.899245,0.170926,1.28399,10.749828,1.30317,24997.97634,1079,321.774978,1.655534,0.65714,895.347396,3.743307,474.388889,1.897441,0.997705,2.972621,493.485902,1
0.569758,14.689186,6,14.689186,2.551394,0.823802,14.689186,3,0.322883,2.021592,1.305362,0.892641,1.904243,3,0.29516,10.620117,0.524249,2.001101,0.485984,0.322883,1,1.88188,1,1.310371,0.569758,2.015135,6.893235,0.580336,3,0.465089,1.871719,4.202407,2.695412,0.00342,0.778645,0.630804,0.27147,-0.573317,10,1,1,1.774104,-0.573317,11.9,0.248071,3.860039,-2.828416,3.837353,3.854283,0.892641,4.830268,1.996517,12.098531,18.998409,5,5,0.019819,0.225584,1,1,140.732975,-7.317815,3,-0.479771,7.741474,2,2,0.630804,3.909737,11.827546,3.944428,0.324,4,3.973512,4.799447,12.715296,6.685861,0.392326,2.742,6.956545,4,6,9,2.731,116.046607,3.804308,1.977057,5.08331,0.4773,331.08,-0.002999,-3.020942,-0.238034,4.840405,0.030623,3.490062,187,435.170577,435.170577,870.341154,0.663194,0.501386,8,3.477295,0.474506,23.018796,199,4.815405,4.202612,1244,0.574225,627.039492,0.005466,0.436104,0.779873,3.664603,3.36254,3.837714,511.944444,24.86689,-0.573317,1.620036,3.412319,8,0.000241,5,5.918065,-0.293668,8.339023,-0.177752,0.778645,618.611111,3.872928,4.470922,1,3.915981,2.066829,33.181726,3.244859,3.252197,0.179487,164,-0.201208,123,9.206434,1.862888,1.623651,1.860507,0.047345,11,3.803484,28,1187.640764,0.361433,0.36125,-0.017678,15.572116,0.178851,3.114217,7757.830356,35.551285,0.008754,96,11.398221,146,0.474506,7,1,1.574882,0.44433,6.403574,3.248307,3.575,3.886139,1.228597,0.074849,11.091589,0.55518,0.15911,0.015788,3,1.685586,0.029456,539.941111,432.944444,1.838402,1.278046,10.538184,0.012256,10.514584,4.75211,13.579181,3.623062,0.181056,18,0.07846,1.977087,477.944444,8.866582,5.361376,5.447144,1,75,26081.44402,0.68329,7.865188,60,3.732875,1.623651,25.978289,21.591879,1233.86612,21.588702,21.589302,9.25548,3.730658,0.19537,7,0.277709,1.575134,57.04287,21.501715,8,8,9.630169,1.018928,3.072481,1.310173,0.696092,49.499402,125,0.392068,0.245635,13.650282,202.670646,12.283372,8.732653,0.139497,1.285229,10.749828,1.346458,26082.81486,1079,337.160171,1.607119,0.63571,906.727812,3.743309,483.944444,1.897935,0.992129,2.978631,493.485902,1
0.574006,14.791103,6,14.791103,2.546819,0.833143,14.791103,4,0.327131,2.020764,1.283885,0.901137,1.900266,4,0.29516,10.619692,0.509252,2.37937,0.509207,0.327131,1,1.877954,1,1.310371,0.574006,2.011934,6.968708,0.589514,3,0.42787,1.847931,4.203797,3.248926,0.002872,0.99472,0.645457,0.169105,-0.608095,11,2,2,2.345622,-0.608095,11.9,0.24841,3.857541,-3.846155,3.841635,3.851505,0.901137,4.867184,1.983157,12.140482,18.99841,6,6,0.021805,0.204164,2,2,147.165008,-10.000585,4,-0.430135,14.027598,2,2,0.645457,3.908987,12.094726,3.942816,0.324,3,3.972561,4.796044,16.168299,6.861711,0.441638,3.852,7.050989,5,8,9,3.85,123.811396,3.763784,1.978351,5.130283,0.485429,454.11,-0.002444,-4.138255,-0.143921,4.878806,0.03037,3.511063,236,557.832921,557.832921,1115.665842,0.710069,0.513228,9,3.506671,0.53423,32.757957,249,4.855201,4.072376,1522,0.684859,795.805942,0.005993,0.431236,0.811849,3.679018,3.130092,3.861235,590.694444,28.606816,-0.751808,2.257289,3.473771,11,-0.008656,6,7.277613,-0.339811,8.469053,-0.160876,0.99472,676.166667,5.127034,5.527423,1,3.907208,2.081828,32.98091,3.282573,3.314837,0.159091,206,-0.204616,148,10.846103,1.314101,1.556721,1.820946,0.046952,11,3.774481,33,595.878798,0.120916,0.415,-0.021853,16.944591,0.177014,3.219593,9172.663069,36.426112,0.007448,113,11.570014,182,0.53423,10,2,1.599844,0.44579,6.57647,3.298382,4.656,3.884666,1.261178,0.073284,12.81885,0.52419,0.1901,0.013537,3,2.326618,0.025658,2419.629832,488.333333,1.808809,1.355543,10.703896,0.008317,10.681642,4.918764,15.509595,3.79731,0.178271,18,0.07162,1.962272,539.5,9.021236,5.379522,7.155639,1,87,29202.85709,0.766623,8.015988,69,3.734041,1.556721,24.007025,24.34329,1384.106716,24.345571,24.345518,10.04471,3.770974,0.21561,10,0.273867,1.595537,61.561497,24.482206,7,7,9.792277,1.0191,3.150582,1.369255,0.690568,47.617403,155,0.664468,0.109789,13.174822,211.491175,12.459485,3.999187,0.077875,1.285229,10.912868,1.372874,28043.69006,1360,374.427976,1.701445,0.67949,1022.492332,3.745474,550.5,1.89926,1.006269,3.032661,518.048273,1
0.574302,14.689965,6,14.689965,2.536087,0.830382,14.689965,3,0.327427,2.019827,1.267567,0.901728,1.899902,3,0.317952,10.6213,0.476616,1.373811,0.523934,0.327427,1,1.877599,1,1.310371,0.574302,2.011136,6.942157,0.584371,3,0.654982,1.795398,4.18498,4.461006,0.004145,0.789441,0.643915,0.27815,-0.627108,9,1,1,2.172488,-0.627108,11.997367,0.341746,3.857277,-1.94199,3.824189,3.851241,0.901728,4.893993,1.982689,12.087999,19.000138,4,4,0.028234,0.278545,1,1,145.569336,-8.918291,3,-0.211806,10.577084,2,2,0.643915,3.90886,9.343432,3.942352,0.324,3,3.972221,4.805236,16.136193,6.566672,0.290264,3.116,6.839476,5,5,9,3.129,114.905488,3.734251,1.958135,5.148871,0.470069,247.1,-0.001332,-3.739261,-0.089382,4.897041,0.030222,3.509436,169,405.748039,405.748039,811.496078,0.789931,0.480978,8,3.475706,0.567408,29.275328,177,4.870668,1.816854,1140,0.658831,594.435666,0.006845,0.435676,0.808482,3.608243,3.201754,3.684674,515.944444,23.867532,-0.645225,2.008794,3.40764,10,-0.020462,4,5.387534,-0.297057,8.202756,-0.10535,0.860087,650,4.641059,4.049709,1,3.894958,2.031271,23.060339,3.21552,3.239335,0.297297,150,-0.120495,113,8.338579,1.530067,1.454955,1.798555,0.046848,8,3.746062,29,1021.866263,0.038016,0.4025,-0.012214,16.687677,0.132226,3.061598,8629.296885,37.257677,0.007855,89,11.355839,134,0.567408,9,1,1.574007,0.44167,6.293419,3.238305,2.729,3.860253,1.260819,0.073793,10.243951,0.52096,0.19333,0.014258,2,2.077352,0.026923,7041.720395,566.722222,1.769142,1.052588,10.50794,0.008743,10.479342,4.882049,12.120129,3.042297,0.178237,12,0.17835,1.944738,476.194444,8.839132,5.167434,6.487246,1,68,26015.42408,0.608691,7.818028,56,3.550576,1.454955,20.635535,22.83833,1259.26632,22.73922,22.756833,9.3262,3.641613,0.164782,9,0.292051,1.574075,54.615803,21.559098,3,3,9.585552,1.03765,3.143644,1.302219,0.719337,47.991237,115,0.698068,0.173589,24.307755,201.437368,12.248342,6.467508,0.086257,1.264457,10.720157,1.287018,26211.14293,911,334.715787,1.674133,0.66176,955.054216,3.567025,569.569444,1.845257,0.996563,2.936193,623.237987,1
